event,step,episodes,episode_steps,episode_score,death_reason,episode_length,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_avg_length,eval_max_length,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,63249,1153,63,5,self,7,,,8,63249,,,,,,,,,,
episode,63287,1154,38,3,self,5,,,8,63287,,,,,,,,,,
episode,63373,1155,86,1,timeout,3,,,8,63373,,,,,,,,,,
episode,63429,1156,56,4,self,6,,,8,63429,,,,,,,,,,
episode,63526,1157,97,1,timeout,3,,,8,63526,,,,,,,,,,
episode,63568,1158,42,3,self,5,,,8,63568,,,,,,,,,,
episode,63599,1159,31,3,self,5,,,8,63599,,,,,,,,,,
episode,63692,1160,93,3,self,5,,,8,63692,,,,,,,,,,
episode,63713,1161,21,2,wall,4,,,8,63713,,,,,,,,,,
episode,63772,1162,59,3,self,5,,,8,63772,,,,,,,,,,
episode,63850,1163,78,4,self,6,,,8,63850,,,,,,,,,,
episode,63912,1164,62,6,self,8,,,8,63912,,,,,,,,,,
episode,63944,1165,32,3,self,5,,,8,63944,,,,,,,,,,
episode,63994,1166,50,3,self,5,,,8,63994,,,,,,,,,,
train,64000,1166,,,,,3.57,1.0756599059700966,8,64000,,,,,,,,,,
episode,64078,1167,84,1,timeout,3,,,8,64078,,,,,,,,,,
episode,64106,1168,28,3,self,5,,,8,64106,,,,,,,,,,
episode,64157,1169,51,3,self,5,,,8,64157,,,,,,,,,,
episode,64162,1170,5,0,wall,2,,,8,64162,,,,,,,,,,
episode,64199,1171,37,4,self,6,,,8,64199,,,,,,,,,,
episode,64307,1172,108,6,self,8,,,8,64307,,,,,,,,,,
episode,64382,1173,75,6,self,8,,,8,64382,,,,,,,,,,
episode,64409,1174,27,3,self,5,,,8,64409,,,,,,,,,,
episode,64506,1175,97,4,self,6,,,8,64506,,,,,,,,,,
episode,64643,1176,137,3,self,5,,,8,64643,,,,,,,,,,
episode,64673,1177,30,6,self,8,,,8,64673,,,,,,,,,,
episode,64728,1178,55,4,self,6,,,8,64728,,,,,,,,,,
episode,64778,1179,50,0,timeout,2,,,8,64778,,,,,,,,,,
episode,64895,1180,117,2,timeout,4,,,8,64895,,,,,,,,,,
episode,64929,1181,34,3,self,5,,,8,64929,,,,,,,,,,
episode,64942,1182,13,3,self,5,,,8,64942,,,,,,,,,,
episode,64995,1183,53,5,self,7,,,8,64995,,,,,,,,,,
episode,65055,1184,60,3,self,5,,,8,65055,,,,,,,,,,
episode,65169,1185,114,9,self,11,,,9,65169,,,,,,,,,,
episode,65229,1186,60,6,self,8,,,9,65229,,,,,,,,,,
episode,65343,1187,114,5,self,7,,,9,65343,,,,,,,,,,
episode,65414,1188,71,3,wall,5,,,9,65414,,,,,,,,,,
episode,65455,1189,41,4,self,6,,,9,65455,,,,,,,,,,
episode,65488,1190,33,3,self,5,,,9,65488,,,,,,,,,,
episode,65538,1191,50,0,timeout,2,,,9,65538,,,,,,,,,,
episode,65540,1192,2,0,wall,2,,,9,65540,,,,,,,,,,
episode,65603,1193,63,3,self,5,,,9,65603,,,,,,,,,,
episode,65707,1194,104,6,self,8,,,9,65707,,,,,,,,,,
episode,65737,1195,30,3,self,5,,,9,65737,,,,,,,,,,
episode,65794,1196,57,4,self,6,,,9,65794,,,,,,,,,,
episode,65823,1197,29,3,self,5,,,9,65823,,,,,,,,,,
episode,65897,1198,74,5,self,7,,,9,65897,,,,,,,,,,
episode,65945,1199,48,3,self,5,,,9,65945,,,,,,,,,,
episode,65989,1200,44,4,self,6,,,9,65989,,,,,,,,,,
train,66000,1200,,,,,3.65,1.0753906452655793,9,66000,,,,,,,,,,
episode,66050,1201,61,5,self,7,,,9,66050,,,,,,,,,,
episode,66165,1202,115,7,self,9,,,9,66165,,,,,,,,,,
episode,66209,1203,44,3,self,5,,,9,66209,,,,,,,,,,
episode,66268,1204,59,5,self,7,,,9,66268,,,,,,,,,,
episode,66360,1205,92,6,self,8,,,9,66360,,,,,,,,,,
episode,66425,1206,65,4,self,6,,,9,66425,,,,,,,,,,
episode,66488,1207,63,7,wall,9,,,9,66488,,,,,,,,,,
episode,66522,1208,34,3,self,5,,,9,66522,,,,,,,,,,
episode,66614,1209,92,6,self,8,,,9,66614,,,,,,,,,,
episode,66626,1210,12,1,wall,3,,,9,66626,,,,,,,,,,
episode,66679,1211,53,3,self,5,,,9,66679,,,,,,,,,,
episode,66789,1212,110,2,timeout,4,,,9,66789,,,,,,,,,,
episode,66845,1213,56,4,self,6,,,9,66845,,,,,,,,,,
episode,66906,1214,61,5,self,7,,,9,66906,,,,,,,,,,
episode,66956,1215,50,3,self,5,,,9,66956,,,,,,,,,,
episode,67006,1216,50,0,timeout,2,,,9,67006,,,,,,,,,,
episode,67089,1217,83,6,self,8,,,9,67089,,,,,,,,,,
episode,67139,1218,50,0,timeout,2,,,9,67139,,,,,,,,,,
episode,67184,1219,45,3,self,5,,,9,67184,,,,,,,,,,
episode,67249,1220,65,4,self,6,,,9,67249,,,,,,,,,,
episode,67306,1221,57,4,self,6,,,9,67306,,,,,,,,,,
episode,67416,1222,110,6,self,8,,,9,67416,,,,,,,,,,
episode,67437,1223,21,2,wall,4,,,9,67437,,,,,,,,,,
episode,67497,1224,60,6,self,8,,,9,67497,,,,,,,,,,
episode,67556,1225,59,4,self,6,,,9,67556,,,,,,,,,,
episode,67627,1226,71,5,self,7,,,9,67627,,,,,,,,,,
episode,67714,1227,87,4,self,6,,,9,67714,,,,,,,,,,
episode,67768,1228,54,4,self,6,,,9,67768,,,,,,,,,,
episode,67806,1229,38,3,self,5,,,9,67806,,,,,,,,,,
episode,67826,1230,20,3,self,5,,,9,67826,,,,,,,,,,
episode,67830,1231,4,0,wall,2,,,9,67830,,,,,,,,,,
episode,67866,1232,36,3,self,5,,,9,67866,,,,,,,,,,
episode,67915,1233,49,3,self,5,,,9,67915,,,,,,,,,,
episode,67990,1234,75,3,self,5,,,9,67990,,,,,,,,,,
train,68000,1234,,,,,3.55,1.0539214771986007,9,68000,,,,,,,,,,
episode,68032,1235,42,4,self,6,,,9,68032,,,,,,,,,,
episode,68071,1236,39,3,self,5,,,9,68071,,,,,,,,,,
episode,68121,1237,50,0,timeout,2,,,9,68121,,,,,,,,,,
episode,68195,1238,74,3,self,5,,,9,68195,,,,,,,,,,
episode,68259,1239,64,5,self,7,,,9,68259,,,,,,,,,,
episode,68288,1240,29,4,self,6,,,9,68288,,,,,,,,,,
episode,68330,1241,42,3,self,5,,,9,68330,,,,,,,,,,
episode,68377,1242,47,3,self,5,,,9,68377,,,,,,,,,,
episode,68435,1243,58,4,self,6,,,9,68435,,,,,,,,,,
episode,68497,1244,62,3,self,5,,,9,68497,,,,,,,,,,
episode,68540,1245,43,3,self,5,,,9,68540,,,,,,,,,,
episode,68564,1246,24,3,self,5,,,9,68564,,,,,,,,,,
episode,68590,1247,26,3,self,5,,,9,68590,,,,,,,,,,
episode,68640,1248,50,0,timeout,2,,,9,68640,,,,,,,,,,
episode,68704,1249,64,3,self,5,,,9,68704,,,,,,,,,,
episode,68756,1250,52,3,self,5,,,9,68756,,,,,,,,,,
episode,68789,1251,33,3,self,5,,,9,68789,,,,,,,,,,
episode,68790,1252,1,0,wall,2,,,9,68790,,,,,,,,,,
episode,68836,1253,46,5,self,7,,,9,68836,,,,,,,,,,
episode,68887,1254,51,4,self,6,,,9,68887,,,,,,,,,,
episode,68947,1255,60,5,self,7,,,9,68947,,,,,,,,,,
episode,68992,1256,45,3,self,5,,,9,68992,,,,,,,,,,
episode,69036,1257,44,4,self,6,,,9,69036,,,,,,,,,,
episode,69098,1258,62,2,wall,4,,,9,69098,,,,,,,,,,
episode,69123,1259,25,3,self,5,,,9,69123,,,,,,,,,,
episode,69198,1260,75,3,self,5,,,9,69198,,,,,,,,,,
episode,69281,1261,83,1,timeout,3,,,9,69281,,,,,,,,,,
episode,69329,1262,48,4,self,6,,,9,69329,,,,,,,,,,
episode,69373,1263,44,3,self,5,,,9,69373,,,,,,,,,,
episode,69411,1264,38,3,self,5,,,9,69411,,,,,,,,,,
episode,69445,1265,34,3,self,5,,,9,69445,,,,,,,,,,
episode,69569,1266,124,5,self,7,,,9,69569,,,,,,,,,,
episode,69597,1267,28,3,self,5,,,9,69597,,,,,,,,,,
episode,69627,1268,30,4,self,6,,,9,69627,,,,,,,,,,
episode,69683,1269,56,5,self,7,,,9,69683,,,,,,,,,,
episode,69735,1270,52,3,self,5,,,9,69735,,,,,,,,,,
episode,69843,1271,108,5,self,7,,,9,69843,,,,,,,,,,
episode,69879,1272,36,3,self,5,,,9,69879,,,,,,,,,,
episode,69914,1273,35,3,self,5,,,9,69914,,,,,,,,,,
episode,69948,1274,34,3,self,5,,,9,69948,,,,,,,,,,
episode,69986,1275,38,3,self,5,,,9,69986,,,,,,,,,,
train,70000,1275,,,,,3.47,1.0852409088611603,9,70000,,,,,,,,,,
eval,70000,1275,,,,,,,9,,2.799999952316284,3.0,7,50.12678146362305,4.800000190734863,9,11,0,9,2.799999952316284
episode,70047,1276,61,6,self,8,,,9,70047,,,,,,,,,,
episode,70097,1277,50,0,timeout,2,,,9,70097,,,,,,,,,,
episode,70141,1278,44,5,self,7,,,9,70141,,,,,,,,,,
episode,70220,1279,79,7,self,9,,,9,70220,,,,,,,,,,
episode,70283,1280,63,4,self,6,,,9,70283,,,,,,,,,,
episode,70312,1281,29,3,self,5,,,9,70312,,,,,,,,,,
episode,70348,1282,36,3,self,5,,,9,70348,,,,,,,,,,
episode,70373,1283,25,3,self,5,,,9,70373,,,,,,,,,,
episode,70440,1284,67,5,self,7,,,9,70440,,,,,,,,,,
episode,70518,1285,78,4,self,6,,,9,70518,,,,,,,,,,
episode,70593,1286,75,5,self,7,,,9,70593,,,,,,,,,,
episode,70738,1287,145,3,timeout,5,,,9,70738,,,,,,,,,,
episode,70775,1288,37,4,self,6,,,9,70775,,,,,,,,,,
episode,70863,1289,88,1,timeout,3,,,9,70863,,,,,,,,,,
episode,70914,1290,51,5,self,7,,,9,70914,,,,,,,,,,
episode,71038,1291,124,6,wall,8,,,9,71038,,,,,,,,,,
episode,71108,1292,70,5,self,7,,,9,71108,,,,,,,,,,
episode,71152,1293,44,3,self,5,,,9,71152,,,,,,,,,,
episode,71196,1294,44,4,self,6,,,9,71196,,,,,,,,,,
episode,71255,1295,59,6,self,8,,,9,71255,,,,,,,,,,
episode,71298,1296,43,3,self,5,,,9,71298,,,,,,,,,,
episode,71387,1297,89,8,self,10,,,9,71387,,,,,,,,,,
episode,71445,1298,58,4,self,6,,,9,71445,,,,,,,,,,
episode,71481,1299,36,3,self,5,,,9,71481,,,,,,,,,,
episode,71535,1300,54,5,self,7,,,9,71535,,,,,,,,,,
episode,71585,1301,50,5,self,7,,,9,71585,,,,,,,,,,
episode,71665,1302,80,6,self,8,,,9,71665,,,,,,,,,,
episode,71692,1303,27,3,self,5,,,9,71692,,,,,,,,,,
episode,71749,1304,57,4,wall,6,,,9,71749,,,,,,,,,,
episode,71814,1305,65,5,self,7,,,9,71814,,,,,,,,,,
episode,71887,1306,73,4,self,6,,,9,71887,,,,,,,,,,
episode,71946,1307,59,4,self,6,,,9,71946,,,,,,,,,,
train,72000,1307,,,,,3.56,1.072074791789055,9,72000,,,,,,,,,,
episode,72033,1308,87,6,self,8,,,9,72033,,,,,,,,,,
episode,72059,1309,26,3,self,5,,,9,72059,,,,,,,,,,
episode,72096,1310,37,3,self,5,,,9,72096,,,,,,,,,,
episode,72175,1311,79,5,wall,7,,,9,72175,,,,,,,,,,
episode,72258,1312,83,1,timeout,3,,,9,72258,,,,,,,,,,
episode,72308,1313,50,5,self,7,,,9,72308,,,,,,,,,,
episode,72453,1314,145,8,self,10,,,9,72453,,,,,,,,,,
episode,72518,1315,65,4,self,6,,,9,72518,,,,,,,,,,
episode,72620,1316,102,6,self,8,,,9,72620,,,,,,,,,,
episode,72674,1317,54,4,self,6,,,9,72674,,,,,,,,,,
episode,72759,1318,85,4,self,6,,,9,72759,,,,,,,,,,
episode,72883,1319,124,7,self,9,,,9,72883,,,,,,,,,,
episode,72924,1320,41,5,self,7,,,9,72924,,,,,,,,,,
episode,73044,1321,120,6,self,8,,,9,73044,,,,,,,,,,
episode,73085,1322,41,4,self,6,,,9,73085,,,,,,,,,,
episode,73142,1323,57,3,self,5,,,9,73142,,,,,,,,,,
episode,73193,1324,51,3,self,5,,,9,73193,,,,,,,,,,
episode,73265,1325,72,5,self,7,,,9,73265,,,,,,,,,,
episode,73329,1326,64,7,self,9,,,9,73329,,,,,,,,,,
episode,73372,1327,43,3,self,5,,,9,73372,,,,,,,,,,
episode,73430,1328,58,3,self,5,,,9,73430,,,,,,,,,,
episode,73480,1329,50,5,self,7,,,9,73480,,,,,,,,,,
episode,73530,1330,50,0,timeout,2,,,9,73530,,,,,,,,,,
episode,73646,1331,116,2,timeout,4,,,9,73646,,,,,,,,,,
episode,73729,1332,83,3,self,5,,,9,73729,,,,,,,,,,
episode,73768,1333,39,3,self,5,,,9,73768,,,,,,,,,,
episode,73828,1334,60,3,self,5,,,9,73828,,,,,,,,,,
episode,73995,1335,167,4,self,6,,,9,73995,,,,,,,,,,
train,74000,1335,,,,,3.77,1.1138297885656356,9,74000,,,,,,,,,,
episode,74111,1336,116,5,self,7,,,9,74111,,,,,,,,,,
episode,74143,1337,32,4,self,6,,,9,74143,,,,,,,,,,
episode,74168,1338,25,3,self,5,,,9,74168,,,,,,,,,,
episode,74251,1339,83,6,self,8,,,9,74251,,,,,,,,,,
episode,74340,1340,89,5,self,7,,,9,74340,,,,,,,,,,
episode,74392,1341,52,3,self,5,,,9,74392,,,,,,,,,,
episode,74427,1342,35,3,self,5,,,9,74427,,,,,,,,,,
episode,74473,1343,46,3,self,5,,,9,74473,,,,,,,,,,
episode,74546,1344,73,6,self,8,,,9,74546,,,,,,,,,,
episode,74595,1345,49,3,self,5,,,9,74595,,,,,,,,,,
episode,74718,1346,123,5,self,7,,,9,74718,,,,,,,,,,
episode,74799,1347,81,1,timeout,3,,,9,74799,,,,,,,,,,
episode,74889,1348,90,5,self,7,,,9,74889,,,,,,,,,,
episode,74941,1349,52,4,self,6,,,9,74941,,,,,,,,,,
episode,74987,1350,46,4,self,6,,,9,74987,,,,,,,,,,
episode,75040,1351,53,5,self,7,,,9,75040,,,,,,,,,,
episode,75100,1352,60,4,self,6,,,9,75100,,,,,,,,,,
episode,75214,1353,114,7,wall,9,,,9,75214,,,,,,,,,,
episode,75270,1354,56,3,self,5,,,9,75270,,,,,,,,,,
episode,75292,1355,22,3,self,5,,,9,75292,,,,,,,,,,
episode,75328,1356,36,3,self,5,,,9,75328,,,,,,,,,,
episode,75379,1357,51,6,self,8,,,9,75379,,,,,,,,,,
episode,75429,1358,50,0,timeout,2,,,9,75429,,,,,,,,,,
episode,75451,1359,22,3,self,5,,,9,75451,,,,,,,,,,
episode,75481,1360,30,3,self,5,,,9,75481,,,,,,,,,,
episode,75587,1361,106,5,self,7,,,9,75587,,,,,,,,,,
episode,75683,1362,96,5,self,7,,,9,75683,,,,,,,,,,
episode,75797,1363,114,2,timeout,4,,,9,75797,,,,,,,,,,
episode,75847,1364,50,0,timeout,2,,,9,75847,,,,,,,,,,
episode,75900,1365,53,4,self,6,,,9,75900,,,,,,,,,,
episode,75961,1366,61,3,self,5,,,9,75961,,,,,,,,,,
train,76000,1366,,,,,3.99,1.1482958912849426,9,76000,,,,,,,,,,
episode,76042,1367,81,1,timeout,3,,,9,76042,,,,,,,,,,
episode,76104,1368,62,6,self,8,,,9,76104,,,,,,,,,,
episode,76190,1369,86,1,timeout,3,,,9,76190,,,,,,,,,,
episode,76246,1370,56,4,self,6,,,9,76246,,,,,,,,,,
episode,76302,1371,56,3,self,5,,,9,76302,,,,,,,,,,
episode,76387,1372,85,7,self,9,,,9,76387,,,,,,,,,,
episode,76499,1373,112,6,self,8,,,9,76499,,,,,,,,,,
episode,76582,1374,83,9,self,11,,,9,76582,,,,,,,,,,
episode,76612,1375,30,4,self,6,,,9,76612,,,,,,,,,,
episode,76690,1376,78,7,self,9,,,9,76690,,,,,,,,,,
episode,76758,1377,68,6,self,8,,,9,76758,,,,,,,,,,
episode,76916,1378,158,4,self,6,,,9,76916,,,,,,,,,,
episode,76990,1379,74,3,self,5,,,9,76990,,,,,,,,,,
episode,77065,1380,75,4,self,6,,,9,77065,,,,,,,,,,
episode,77109,1381,44,3,self,5,,,9,77109,,,,,,,,,,
episode,77253,1382,144,6,self,8,,,9,77253,,,,,,,,,,
episode,77303,1383,50,0,timeout,2,,,9,77303,,,,,,,,,,
episode,77356,1384,53,6,self,8,,,9,77356,,,,,,,,,,
episode,77389,1385,33,4,self,6,,,9,77389,,,,,,,,,,
episode,77503,1386,114,2,timeout,4,,,9,77503,,,,,,,,,,
episode,77595,1387,92,7,self,9,,,9,77595,,,,,,,,,,
episode,77645,1388,50,0,timeout,2,,,9,77645,,,,,,,,,,
episode,77845,1389,200,9,self,11,,,9,77845,,,,,,,,,,
episode,77955,1390,110,9,self,11,,,9,77955,,,,,,,,,,
episode,77983,1391,28,3,self,5,,,9,77983,,,,,,,,,,
train,78000,1391,,,,,4.17,1.160035944879055,9,78000,,,,,,,,,,
episode,78051,1392,68,3,self,5,,,9,78051,,,,,,,,,,
episode,78160,1393,109,6,self,8,,,9,78160,,,,,,,,,,
episode,78363,1394,203,4,timeout,6,,,9,78363,,,,,,,,,,
episode,78446,1395,83,7,self,9,,,9,78446,,,,,,,,,,
episode,78558,1396,112,2,timeout,4,,,9,78558,,,,,,,,,,
episode,78642,1397,84,5,self,7,,,9,78642,,,,,,,,,,
episode,78683,1398,41,4,self,6,,,9,78683,,,,,,,,,,
episode,78752,1399,69,5,self,7,,,9,78752,,,,,,,,,,
episode,78831,1400,79,5,self,7,,,9,78831,,,,,,,,,,
episode,78905,1401,74,6,self,8,,,9,78905,,,,,,,,,,
episode,79038,1402,133,5,self,7,,,9,79038,,,,,,,,,,
episode,79068,1403,30,3,self,5,,,9,79068,,,,,,,,,,
episode,79106,1404,38,4,self,6,,,9,79106,,,,,,,,,,
episode,79224,1405,118,6,self,8,,,9,79224,,,,,,,,,,
episode,79314,1406,90,6,self,8,,,9,79314,,,,,,,,,,
episode,79368,1407,54,4,self,6,,,9,79368,,,,,,,,,,
episode,79411,1408,43,5,self,7,,,9,79411,,,,,,,,,,
episode,79447,1409,36,3,self,5,,,9,79447,,,,,,,,,,
episode,79514,1410,67,7,self,9,,,9,79514,,,,,,,,,,
episode,79587,1411,73,4,wall,6,,,9,79587,,,,,,,,,,
episode,79687,1412,100,9,self,11,,,9,79687,,,,,,,,,,
episode,79753,1413,66,6,self,8,,,9,79753,,,,,,,,,,
episode,79785,1414,32,3,self,5,,,9,79785,,,,,,,,,,
episode,79817,1415,32,3,self,5,,,9,79817,,,,,,,,,,
episode,79876,1416,59,3,self,5,,,9,79876,,,,,,,,,,
episode,80000,1417,124,2,timeout,4,,,9,80000,,,,,,,,,,
train,80000,1417,,,,,4.2,1.1326939222216605,9,80000,,,,,,,,,,
eval,80000,1417,,,,,,,9,,3.700000047683716,4.0,8,69.72721099853516,5.699999809265137,10,11,0,9,3.700000047683716
episode,80082,1418,82,5,self,7,,,9,80082,,,,,,,,,,
episode,80132,1419,50,0,timeout,2,,,9,80132,,,,,,,,,,
episode,80167,1420,35,3,self,5,,,9,80167,,,,,,,,,,
episode,80307,1421,140,3,self,5,,,9,80307,,,,,,,,,,
episode,80378,1422,71,6,self,8,,,9,80378,,,,,,,,,,
episode,80441,1423,63,6,self,8,,,9,80441,,,,,,,,,,
episode,80541,1424,100,6,wall,8,,,9,80541,,,,,,,,,,
episode,80611,1425,70,7,wall,9,,,9,80611,,,,,,,,,,
episode,80664,1426,53,5,self,7,,,9,80664,,,,,,,,,,
episode,80739,1427,75,4,self,6,,,9,80739,,,,,,,,,,
episode,80789,1428,50,0,timeout,2,,,9,80789,,,,,,,,,,
episode,80824,1429,35,3,self,5,,,9,80824,,,,,,,,,,
episode,80900,1430,76,6,self,8,,,9,80900,,,,,,,,,,
episode,80945,1431,45,3,self,5,,,9,80945,,,,,,,,,,
episode,81021,1432,76,4,self,6,,,9,81021,,,,,,,,,,
episode,81105,1433,84,5,self,7,,,9,81105,,,,,,,,,,
episode,81244,1434,139,12,self,14,,,12,81244,,,,,,,,,,
episode,81286,1435,42,3,self,5,,,12,81286,,,,,,,,,,
episode,81337,1436,51,5,wall,7,,,12,81337,,,,,,,,,,
episode,81502,1437,165,6,self,8,,,12,81502,,,,,,,,,,
episode,81550,1438,48,4,self,6,,,12,81550,,,,,,,,,,
episode,81604,1439,54,3,self,5,,,12,81604,,,,,,,,,,
episode,81751,1440,147,8,self,10,,,12,81751,,,,,,,,,,
episode,81963,1441,212,11,self,13,,,12,81963,,,,,,,,,,
train,82000,1441,,,,,4.42,1.2899208360910415,12,82000,,,,,,,,,,
episode,82018,1442,55,5,self,7,,,12,82018,,,,,,,,,,
episode,82059,1443,41,4,self,6,,,12,82059,,,,,,,,,,
episode,82113,1444,54,4,self,6,,,12,82113,,,,,,,,,,
episode,82141,1445,28,3,self,5,,,12,82141,,,,,,,,,,
episode,82206,1446,65,4,self,6,,,12,82206,,,,,,,,,,
episode,82275,1447,69,7,self,9,,,12,82275,,,,,,,,,,
episode,82316,1448,41,4,self,6,,,12,82316,,,,,,,,,,
episode,82379,1449,63,5,self,7,,,12,82379,,,,,,,,,,
episode,82454,1450,75,4,self,6,,,12,82454,,,,,,,,,,
episode,82506,1451,52,5,self,7,,,12,82506,,,,,,,,,,
episode,82560,1452,54,3,self,5,,,12,82560,,,,,,,,,,
episode,82610,1453,50,3,self,5,,,12,82610,,,,,,,,,,
episode,82694,1454,84,1,timeout,3,,,12,82694,,,,,,,,,,
episode,82794,1455,100,7,self,9,,,12,82794,,,,,,,,,,
episode,82841,1456,47,3,self,5,,,12,82841,,,,,,,,,,
episode,82910,1457,69,7,self,9,,,12,82910,,,,,,,,,,
episode,82959,1458,49,3,self,5,,,12,82959,,,,,,,,,,
episode,83012,1459,53,6,self,8,,,12,83012,,,,,,,,,,
episode,83108,1460,96,6,self,8,,,12,83108,,,,,,,,,,
episode,83147,1461,39,3,self,5,,,12,83147,,,,,,,,,,
episode,83224,1462,77,5,self,7,,,12,83224,,,,,,,,,,
episode,83341,1463,117,2,timeout,4,,,12,83341,,,,,,,,,,
episode,83392,1464,51,4,self,6,,,12,83392,,,,,,,,,,
episode,83448,1465,56,5,self,7,,,12,83448,,,,,,,,,,
episode,83495,1466,47,5,self,7,,,12,83495,,,,,,,,,,
episode,83556,1467,61,5,self,7,,,12,83556,,,,,,,,,,
episode,83666,1468,110,2,timeout,4,,,12,83666,,,,,,,,,,
episode,83820,1469,154,8,self,10,,,12,83820,,,,,,,,,,
episode,83862,1470,42,3,self,5,,,12,83862,,,,,,,,,,
train,84000,1470,,,,,4.66,1.2248286911845208,12,84000,,,,,,,,,,
episode,84063,1471,201,4,timeout,6,,,12,84063,,,,,,,,,,
episode,84089,1472,26,3,self,5,,,12,84089,,,,,,,,,,
episode,84186,1473,97,5,wall,7,,,12,84186,,,,,,,,,,
episode,84241,1474,55,3,self,5,,,12,84241,,,,,,,,,,
episode,84286,1475,45,4,self,6,,,12,84286,,,,,,,,,,
episode,84334,1476,48,5,self,7,,,12,84334,,,,,,,,,,
episode,84405,1477,71,5,self,7,,,12,84405,,,,,,,,,,
episode,84434,1478,29,3,self,5,,,12,84434,,,,,,,,,,
episode,84476,1479,42,3,self,5,,,12,84476,,,,,,,,,,
episode,84571,1480,95,3,self,5,,,12,84571,,,,,,,,,,
episode,84688,1481,117,8,self,10,,,12,84688,,,,,,,,,,
episode,84765,1482,77,1,timeout,3,,,12,84765,,,,,,,,,,
episode,84815,1483,50,4,self,6,,,12,84815,,,,,,,,,,
episode,84848,1484,33,3,self,5,,,12,84848,,,,,,,,,,
episode,84925,1485,77,8,wall,10,,,12,84925,,,,,,,,,,
episode,84969,1486,44,5,self,7,,,12,84969,,,,,,,,,,
episode,85022,1487,53,4,self,6,,,12,85022,,,,,,,,,,
episode,85067,1488,45,3,self,5,,,12,85067,,,,,,,,,,
episode,85130,1489,63,5,self,7,,,12,85130,,,,,,,,,,
episode,85180,1490,50,3,self,5,,,12,85180,,,,,,,,,,
episode,85230,1491,50,5,self,7,,,12,85230,,,,,,,,,,
episode,85312,1492,82,6,self,8,,,12,85312,,,,,,,,,,
episode,85355,1493,43,5,self,7,,,12,85355,,,,,,,,,,
episode,85402,1494,47,5,self,7,,,12,85402,,,,,,,,,,
episode,85594,1495,192,9,self,11,,,12,85594,,,,,,,,,,
episode,85677,1496,83,3,self,5,,,12,85677,,,,,,,,,,
episode,85717,1497,40,3,self,5,,,12,85717,,,,,,,,,,
episode,85775,1498,58,5,self,7,,,12,85775,,,,,,,,,,
episode,85867,1499,92,5,self,7,,,12,85867,,,,,,,,,,
episode,85935,1500,68,4,self,6,,,12,85935,,,,,,,,,,
episode,85985,1501,50,0,timeout,2,,,12,85985,,,,,,,,,,
train,86000,1501,,,,,4.49,1.1525285850465297,12,86000,,,,,,,,,,
episode,86204,1502,219,11,self,13,,,12,86204,,,,,,,,,,
episode,86256,1503,52,3,self,5,,,12,86256,,,,,,,,,,
episode,86306,1504,50,3,self,5,,,12,86306,,,,,,,,,,
episode,86417,1505,111,9,self,11,,,12,86417,,,,,,,,,,
episode,86484,1506,67,7,self,9,,,12,86484,,,,,,,,,,
episode,86573,1507,89,6,self,8,,,12,86573,,,,,,,,,,
episode,86623,1508,50,0,timeout,2,,,12,86623,,,,,,,,,,
episode,86720,1509,97,7,self,9,,,12,86720,,,,,,,,,,
episode,86873,1510,153,9,self,11,,,12,86873,,,,,,,,,,
episode,86940,1511,67,4,self,6,,,12,86940,,,,,,,,,,
episode,86977,1512,37,3,self,5,,,12,86977,,,,,,,,,,
episode,87093,1513,116,2,timeout,4,,,12,87093,,,,,,,,,,
episode,87122,1514,29,3,self,5,,,12,87122,,,,,,,,,,
episode,87322,1515,200,11,wall,13,,,12,87322,,,,,,,,,,
episode,87444,1516,122,7,self,9,,,12,87444,,,,,,,,,,
episode,87488,1517,44,4,self,6,,,12,87488,,,,,,,,,,
episode,87526,1518,38,3,wall,5,,,12,87526,,,,,,,,,,
episode,87630,1519,104,7,self,9,,,12,87630,,,,,,,,,,
episode,87684,1520,54,5,self,7,,,12,87684,,,,,,,,,,
episode,87733,1521,49,4,self,6,,,12,87733,,,,,,,,,,
episode,87790,1522,57,6,self,8,,,12,87790,,,,,,,,,,
episode,87887,1523,97,6,self,8,,,12,87887,,,,,,,,,,
episode,87937,1524,50,0,timeout,2,,,12,87937,,,,,,,,,,
train,88000,1524,,,,,4.67,1.1674745181202888,12,88000,,,,,,,,,,
episode,88066,1525,129,9,wall,11,,,12,88066,,,,,,,,,,
episode,88197,1526,131,8,self,10,,,12,88197,,,,,,,,,,
episode,88224,1527,27,3,self,5,,,12,88224,,,,,,,,,,
episode,88356,1528,132,6,self,8,,,12,88356,,,,,,,,,,
episode,88438,1529,82,1,timeout,3,,,12,88438,,,,,,,,,,
episode,88497,1530,59,5,self,7,,,12,88497,,,,,,,,,,
episode,88555,1531,58,6,self,8,,,12,88555,,,,,,,,,,
episode,88662,1532,107,6,self,8,,,12,88662,,,,,,,,,,
episode,88749,1533,87,7,self,9,,,12,88749,,,,,,,,,,
episode,88848,1534,99,7,self,9,,,12,88848,,,,,,,,,,
episode,88902,1535,54,4,self,6,,,12,88902,,,,,,,,,,
episode,88927,1536,25,4,self,6,,,12,88927,,,,,,,,,,
episode,88987,1537,60,5,self,7,,,12,88987,,,,,,,,,,
episode,89080,1538,93,8,self,10,,,12,89080,,,,,,,,,,
